PetClinic_CESI_e0_e_startBrowser
PetClinic_CESI_e1_e_FindOwners
PetClinic_CESI_e2_e_HomePage
PetClinic_CESI_e3_e_Veterinarians
PetClinic_CESI_e4_e_HomePage
PetClinic_CESI_e5_e_Veterinarians
PetClinic_CESI_e6_e_FindOwners
PetClinic_CESI_e7_e_ClearSearchVeterinarians
PetClinic_CESI_e8_e_SearchVeterinarians
PetClinic_CESI_e9_e_SearchOwners
PetClinic_CESI_e10_e_FindOwners
PetClinic_CESI_e11_e_AddOwner
PetClinic_CESI_e12_e_FindOwners
PetClinic_CESI_e13_e_CorrectNewOwnerData
PetClinic_CESI_e14_e_IncorrectNewOwnerData
PetClinic_CESI_e15_e_NewOwnerFailed
PetClinic_CESI_e16_e_FindOwners
PetClinic_CESI_e17_e_AddNewPet
PetClinic_CESI_e18_e_AddNewPetSuccessful
PetClinic_CESI_e19_e_AddNewPetFailed
PetClinic_CESI_e20_e_EditPet
PetClinic_CESI_e21_e_UpdatePet
PetClinic_CESI_e22_e_AddVisit
PetClinic_CESI_e23_e_AddVisitSuccessful
PetClinic_CESI_e24_e_AddVisitFailed
